id,partical_id,source_x,source_y,dest_x,dest_y,Timestamp
65929,20,120,793,120,792,"2017-01-31 10:07:37"
65930,2,60,793,60,792,"2017-01-31 10:07:37"
65931,18,8,12,9,13,"2017-01-31 10:07:37"
65932,40,13,160,14,160,"2017-01-31 10:07:37"
65933,28,6,794,6,793,"2017-01-31 10:07:37"
65934,16,480,12,480,13,"2017-01-31 10:07:37"
65935,3,575,80,574,80,"2017-01-31 10:07:38"
65936,43,14,400,15,400,"2017-01-31 10:07:38"
65937,1,68,6,69,7,"2017-01-31 10:07:38"
65938,38,580,805,581,805,"2017-01-31 10:07:38"
65939,17,542,12,541,13,"2017-01-31 10:07:38"
65940,15,424,10,424,11,"2017-01-31 10:07:38"
65941,35,575,561,575,562,"2017-01-31 10:07:38"
65942,37,575,721,575,722,"2017-01-31 10:07:38"
65943,45,15,561,16,561,"2017-01-31 10:07:39"
65944,12,240,13,240,14,"2017-01-31 10:07:39"
65945,34,573,480,572,480,"2017-01-31 10:07:39"
65946,47,15,720,16,720,"2017-01-31 10:07:39"
65947,14,360,12,360,13,"2017-01-31 10:07:39"
65948,27,540,793,540,792,"2017-01-31 10:07:39"
65949,31,574,240,573,240,"2017-01-31 10:07:40"
65950,32,574,320,573,320,"2017-01-31 10:07:40"
65951,30,574,160,573,160,"2017-01-31 10:07:40"
65952,33,575,400,574,400,"2017-01-31 10:07:40"
65953,10,119,9,120,9,"2017-01-31 10:07:40"
65954,13,300,12,300,13,"2017-01-31 10:07:40"
65955,26,480,793,480,792,"2017-01-31 10:07:40"
65956,25,420,793,420,792,"2017-01-31 10:07:41"
65957,24,360,793,360,792,"2017-01-31 10:07:41"
65958,44,14,480,15,480,"2017-01-31 10:07:41"
65959,11,180,14,180,15,"2017-01-31 10:07:41"
65960,23,300,792,300,791,"2017-01-31 10:07:41"
65961,21,180,792,180,791,"2017-01-31 10:07:41"
65962,20,120,792,120,791,"2017-01-31 10:07:41"
65963,2,60,792,60,791,"2017-01-31 10:07:41"
65964,18,9,13,9,14,"2017-01-31 10:07:42"
65965,40,14,160,15,160,"2017-01-31 10:07:42"
65966,28,6,793,6,792,"2017-01-31 10:07:42"
65967,16,480,13,480,14,"2017-01-31 10:07:42"
65968,3,574,80,573,80,"2017-01-31 10:07:42"
65969,43,15,400,16,400,"2017-01-31 10:07:42"
65970,31,573,240,572,240,"2017-01-31 10:07:43"
65971,32,573,320,572,320,"2017-01-31 10:07:43"
65972,30,573,160,572,160,"2017-01-31 10:07:43"
65973,33,574,400,573,400,"2017-01-31 10:07:43"
65974,26,480,792,480,791,"2017-01-31 10:07:43"
65975,25,420,792,420,791,"2017-01-31 10:07:43"
65976,24,360,792,360,791,"2017-01-31 10:07:43"
65977,40,15,160,16,160,"2017-01-31 10:07:43"
65978,28,6,792,6,791,"2017-01-31 10:07:43"
65979,16,480,14,480,15,"2017-01-31 10:07:43"
65980,43,16,400,17,400,"2017-01-31 10:07:44"
65981,40,16,160,17,160,"2017-01-31 10:07:44"
65982,28,6,791,6,790,"2017-01-31 10:07:44"
65983,33,573,400,573,401,"2017-01-31 10:07:44"
65984,3,573,80,572,80,"2017-01-31 10:07:44"
65985,27,540,792,541,791,"2017-01-31 10:07:44"
65986,1,69,7,69,8,"2017-01-31 10:07:44"
65987,38,581,805,580,805,"2017-01-31 10:07:44"
65988,17,541,13,542,14,"2017-01-31 10:07:44"
65989,15,424,11,424,12,"2017-01-31 10:07:45"
65990,35,575,562,575,563,"2017-01-31 10:07:45"
65991,37,575,722,575,723,"2017-01-31 10:07:45"
65992,4,12,84,13,85,"2017-01-31 10:07:45"
65993,48,14,800,15,800,"2017-01-31 10:07:45"
65994,46,8,645,9,646,"2017-01-31 10:07:45"
65995,45,16,561,17,561,"2017-01-31 10:07:45"
65996,12,240,14,240,15,"2017-01-31 10:07:45"
65997,34,572,480,572,481,"2017-01-31 10:07:46"
65998,47,16,720,17,720,"2017-01-31 10:07:46"
65999,14,360,13,360,14,"2017-01-31 10:07:46"
66000,26,480,791,480,790,"2017-01-31 10:07:46"
66001,31,572,240,571,240,"2017-01-31 10:07:46"
66002,32,572,320,571,320,"2017-01-31 10:07:46"
66003,30,572,160,571,160,"2017-01-31 10:07:47"
66004,16,480,15,480,16,"2017-01-31 10:07:47"
66005,24,360,791,360,790,"2017-01-31 10:07:47"
66006,25,420,791,420,790,"2017-01-31 10:07:47"
66007,18,9,14,10,15,"2017-01-31 10:07:47"
66008,22,247,795,247,794,"2017-01-31 10:07:47"
66009,42,14,320,15,320,"2017-01-31 10:07:47"
66010,4,13,85,14,86,"2017-01-31 10:07:48"
66011,37,575,723,575,724,"2017-01-31 10:07:48"
66012,34,572,481,572,482,"2017-01-31 10:07:48"
66013,12,240,15,240,16,"2017-01-31 10:07:48"
66014,45,17,561,18,561,"2017-01-31 10:07:48"
66015,46,9,646,10,646,"2017-01-31 10:07:48"
66016,48,15,800,15,801,"2017-01-31 10:07:48"
66017,44,15,480,16,480,"2017-01-31 10:07:48"
66018,11,180,15,180,16,"2017-01-31 10:07:48"
66019,23,300,791,300,790,"2017-01-31 10:07:49"
66020,21,180,791,180,790,"2017-01-31 10:07:49"
66021,20,120,791,120,790,"2017-01-31 10:07:49"
66022,2,60,791,60,790,"2017-01-31 10:07:49"
66023,43,17,400,18,400,"2017-01-31 10:07:49"
66024,40,17,160,18,160,"2017-01-31 10:07:49"
66025,28,6,790,6,789,"2017-01-31 10:07:49"
66026,33,573,401,573,402,"2017-01-31 10:07:50"
66027,3,572,80,571,80,"2017-01-31 10:07:50"
66028,27,541,791,540,790,"2017-01-31 10:07:50"
66029,1,69,8,69,9,"2017-01-31 10:07:50"
66030,38,580,805,581,805,"2017-01-31 10:07:50"
66031,17,542,14,542,15,"2017-01-31 10:07:50"
66032,15,424,12,424,13,"2017-01-31 10:07:50"
66033,35,575,563,575,562,"2017-01-31 10:07:51"
66034,47,17,720,18,720,"2017-01-31 10:07:51"
66035,4,14,86,15,86,"2017-01-31 10:07:52"
66036,42,15,320,16,320,"2017-01-31 10:07:52"
66037,22,247,794,247,793,"2017-01-31 10:07:53"
66038,18,10,15,10,16,"2017-01-31 10:07:53"
66039,25,420,790,420,789,"2017-01-31 10:07:53"
66040,24,360,790,360,789,"2017-01-31 10:07:53"
66041,16,480,16,480,17,"2017-01-31 10:07:53"
66042,2,60,790,60,789,"2017-01-31 10:07:54"
66043,20,120,790,120,789,"2017-01-31 10:07:54"
66044,21,180,790,180,789,"2017-01-31 10:07:54"
66045,23,300,790,300,789,"2017-01-31 10:07:54"
66046,11,180,16,180,17,"2017-01-31 10:07:55"
66047,44,16,480,17,480,"2017-01-31 10:07:55"
66048,48,15,801,15,802,"2017-01-31 10:07:55"
66049,46,10,646,11,646,"2017-01-31 10:07:55"
66050,45,18,561,19,561,"2017-01-31 10:07:56"
66051,12,240,16,240,17,"2017-01-31 10:07:56"
66052,34,572,482,572,483,"2017-01-31 10:07:56"
66053,37,575,724,575,725,"2017-01-31 10:07:56"
66054,14,360,14,360,15,"2017-01-31 10:07:56"
66055,26,480,790,480,789,"2017-01-31 10:07:56"
66056,31,571,240,570,240,"2017-01-31 10:07:56"
66057,32,571,320,570,320,"2017-01-31 10:07:57"
66058,30,571,160,570,160,"2017-01-31 10:07:57"
66059,3,571,80,570,80,"2017-01-31 10:07:57"
66060,27,540,790,540,789,"2017-01-31 10:07:57"
66061,1,69,9,69,10,"2017-01-31 10:07:57"
66062,38,581,805,580,805,"2017-01-31 10:07:57"
66063,17,542,15,541,16,"2017-01-31 10:07:57"
66064,15,424,13,424,14,"2017-01-31 10:07:57"
66065,35,575,562,575,563,"2017-01-31 10:07:57"
66066,47,18,720,19,720,"2017-01-31 10:07:58"
66067,4,15,86,16,86,"2017-01-31 10:07:58"
66068,42,16,320,17,320,"2017-01-31 10:07:58"
66069,22,247,793,247,792,"2017-01-31 10:07:58"
66070,18,10,16,10,17,"2017-01-31 10:07:58"
66071,25,420,789,420,788,"2017-01-31 10:07:58"
66072,24,360,789,360,788,"2017-01-31 10:07:58"
66073,43,18,400,19,400,"2017-01-31 10:07:58"
66074,33,573,402,573,403,"2017-01-31 10:07:59"
66075,32,570,320,569,320,"2017-01-31 10:07:59"
66076,16,480,17,480,18,"2017-01-31 10:07:59"
66077,26,480,789,480,788,"2017-01-31 10:07:59"
66078,14,360,15,360,16,"2017-01-31 10:07:59"
66079,37,575,725,575,726,"2017-01-31 10:07:59"
66080,34,572,483,572,484,"2017-01-31 10:08:00"
66081,12,240,17,240,18,"2017-01-31 10:08:00"
66082,45,19,561,20,561,"2017-01-31 10:08:00"
66083,46,11,646,12,646,"2017-01-31 10:08:00"
66084,48,15,802,15,803,"2017-01-31 10:08:00"
66085,44,17,480,18,480,"2017-01-31 10:08:00"
66086,11,180,17,180,18,"2017-01-31 10:08:01"
66087,23,300,789,300,788,"2017-01-31 10:08:01"
66088,21,180,789,180,788,"2017-01-31 10:08:01"
66089,20,120,789,120,788,"2017-01-31 10:08:01"
66090,2,60,789,60,788,"2017-01-31 10:08:01"
66091,31,570,240,569,240,"2017-01-31 10:08:01"
66092,40,18,160,19,160,"2017-01-31 10:08:02"
66093,28,6,789,6,788,"2017-01-31 10:08:02"
66094,30,570,160,569,160,"2017-01-31 10:08:02"
66095,32,569,320,568,320,"2017-01-31 10:08:02"
66096,33,573,403,573,404,"2017-01-31 10:08:03"
66097,16,480,18,480,19,"2017-01-31 10:08:03"
66098,17,541,16,542,17,"2017-01-31 10:08:03"
66099,15,424,14,424,15,"2017-01-31 10:08:03"
66100,35,575,563,575,562,"2017-01-31 10:08:04"
66101,47,19,720,20,720,"2017-01-31 10:08:04"
66102,4,16,86,17,86,"2017-01-31 10:08:04"
66103,42,17,320,18,320,"2017-01-31 10:08:04"
66104,22,247,792,247,791,"2017-01-31 10:08:04"
66105,18,10,17,10,18,"2017-01-31 10:08:04"
66106,25,420,788,420,787,"2017-01-31 10:08:04"
66107,24,360,788,360,787,"2017-01-31 10:08:04"
66108,43,19,400,20,400,"2017-01-31 10:08:05"
66109,31,569,240,568,240,"2017-01-31 10:08:05"
66110,2,60,788,60,787,"2017-01-31 10:08:05"
66111,20,120,788,120,787,"2017-01-31 10:08:05"
66112,21,180,788,180,787,"2017-01-31 10:08:05"
66113,23,300,788,300,787,"2017-01-31 10:08:05"
66114,11,180,18,180,19,"2017-01-31 10:08:05"
66115,44,18,480,19,480,"2017-01-31 10:08:05"
66116,48,15,803,15,804,"2017-01-31 10:08:06"
66117,46,12,646,13,646,"2017-01-31 10:08:06"
66118,45,20,561,21,561,"2017-01-31 10:08:06"
66119,12,240,18,240,19,"2017-01-31 10:08:06"
66120,34,572,484,572,485,"2017-01-31 10:08:06"
66121,37,575,726,575,727,"2017-01-31 10:08:06"
66122,14,360,16,360,17,"2017-01-31 10:08:06"
66123,26,480,788,480,787,"2017-01-31 10:08:06"
66124,17,542,17,542,18,"2017-01-31 10:08:06"
66125,15,424,15,424,16,"2017-01-31 10:08:06"
66126,35,575,562,575,563,"2017-01-31 10:08:06"
66127,47,20,720,21,720,"2017-01-31 10:08:07"
66128,4,17,86,18,87,"2017-01-31 10:08:07"
66129,42,18,320,19,321,"2017-01-31 10:08:07"
66130,22,247,791,247,790,"2017-01-31 10:08:07"
66131,18,10,18,11,19,"2017-01-31 10:08:07"
66132,25,420,787,420,786,"2017-01-31 10:08:07"
66133,24,360,787,360,786,"2017-01-31 10:08:07"
66134,40,19,160,20,160,"2017-01-31 10:08:07"
66135,28,6,788,6,787,"2017-01-31 10:08:07"
66136,32,568,320,567,320,"2017-01-31 10:08:08"
66137,30,569,160,568,160,"2017-01-31 10:08:08"
66138,16,480,19,480,20,"2017-01-31 10:08:08"
66139,14,360,17,360,18,"2017-01-31 10:08:08"
66140,37,575,727,575,728,"2017-01-31 10:08:08"
66141,33,573,404,573,405,"2017-01-31 10:08:08"
66142,43,20,400,21,400,"2017-01-31 10:08:09"
66143,30,568,160,567,160,"2017-01-31 10:08:09"
66144,16,480,20,480,21,"2017-01-31 10:08:09"
66145,14,360,18,360,19,"2017-01-31 10:08:09"
66146,47,21,720,22,720,"2017-01-31 10:08:09"
66147,34,572,485,572,486,"2017-01-31 10:08:09"
66148,12,240,19,240,20,"2017-01-31 10:08:10"
66149,45,21,561,22,561,"2017-01-31 10:08:10"
66150,46,13,646,14,646,"2017-01-31 10:08:10"
66151,48,15,804,15,805,"2017-01-31 10:08:10"
66152,44,19,480,20,480,"2017-01-31 10:08:10"
66153,11,180,19,180,20,"2017-01-31 10:08:10"
66154,23,300,787,300,786,"2017-01-31 10:08:10"
66155,21,180,787,180,786,"2017-01-31 10:08:10"
66156,20,120,787,120,786,"2017-01-31 10:08:10"
66157,2,60,787,60,786,"2017-01-31 10:08:11"
66158,31,568,240,567,240,"2017-01-31 10:08:11"
66159,32,567,320,566,320,"2017-01-31 10:08:11"
66160,28,6,787,6,786,"2017-01-31 10:08:11"
66161,40,20,160,21,160,"2017-01-31 10:08:12"
66162,24,360,786,360,785,"2017-01-31 10:08:12"
66163,25,420,786,420,785,"2017-01-31 10:08:12"
66164,18,11,19,11,20,"2017-01-31 10:08:12"
66165,33,573,405,573,406,"2017-01-31 10:08:13"
66166,22,247,790,247,789,"2017-01-31 10:08:13"
66167,42,19,321,20,322,"2017-01-31 10:08:13"
66168,44,20,480,20,481,"2017-01-31 10:08:14"
66169,11,180,20,180,21,"2017-01-31 10:08:14"
66170,23,300,786,300,785,"2017-01-31 10:08:14"
66171,21,180,786,180,785,"2017-01-31 10:08:14"
66172,20,120,786,120,785,"2017-01-31 10:08:15"
66173,2,60,786,60,785,"2017-01-31 10:08:15"
66174,31,567,240,566,240,"2017-01-31 10:08:15"
66175,32,566,320,565,320,"2017-01-31 10:08:15"
66176,28,6,786,6,785,"2017-01-31 10:08:16"
66177,40,21,160,22,160,"2017-01-31 10:08:16"
66178,24,360,785,360,784,"2017-01-31 10:08:16"
66179,25,420,785,420,784,"2017-01-31 10:08:16"
66180,43,21,400,22,400,"2017-01-31 10:08:17"
66181,37,575,728,574,729,"2017-01-31 10:08:17"
66182,4,18,87,19,87,"2017-01-31 10:08:17"
66183,48,15,805,15,804,"2017-01-31 10:08:17"
66184,22,247,789,247,788,"2017-01-31 10:08:17"
66185,46,14,646,15,646,"2017-01-31 10:08:18"
66186,48,15,804,15,805,"2017-01-31 10:08:18"
66187,42,20,322,21,323,"2017-01-31 10:08:18"
66188,33,573,406,573,407,"2017-01-31 10:08:18"
66189,18,11,20,11,21,"2017-01-31 10:08:18"
66190,30,567,160,566,160,"2017-01-31 10:08:18"
66191,43,22,400,23,400,"2017-01-31 10:08:18"
66192,25,420,784,420,783,"2017-01-31 10:08:19"
66193,24,360,784,360,783,"2017-01-31 10:08:19"
66194,40,22,160,23,160,"2017-01-31 10:08:19"
66195,28,6,785,6,784,"2017-01-31 10:08:20"
66196,32,565,320,564,320,"2017-01-31 10:08:20"
66197,31,566,240,565,240,"2017-01-31 10:08:20"
66198,2,60,785,60,784,"2017-01-31 10:08:20"
66199,20,120,785,120,784,"2017-01-31 10:08:20"
66200,21,180,785,180,784,"2017-01-31 10:08:21"
66201,23,300,785,300,784,"2017-01-31 10:08:21"
66202,11,180,21,180,22,"2017-01-31 10:08:21"
66203,44,20,481,21,482,"2017-01-31 10:08:21"
66204,22,247,788,247,787,"2017-01-31 10:08:21"
66205,4,19,87,20,88,"2017-01-31 10:08:21"
66206,45,22,561,23,561,"2017-01-31 10:08:21"
66207,12,240,20,240,21,"2017-01-31 10:08:21"
66208,34,572,486,572,487,"2017-01-31 10:08:22"
66209,47,22,720,23,720,"2017-01-31 10:08:22"
66210,14,360,19,360,20,"2017-01-31 10:08:22"
66211,16,480,21,480,22,"2017-01-31 10:08:22"
66212,37,574,729,573,729,"2017-01-31 10:08:22"
66213,46,15,646,16,646,"2017-01-31 10:08:22"
66214,48,15,805,15,804,"2017-01-31 10:08:22"
66215,42,21,323,22,324,"2017-01-31 10:08:22"
66216,33,573,407,573,408,"2017-01-31 10:08:23"
66217,18,11,21,12,22,"2017-01-31 10:08:23"
66218,30,566,160,565,160,"2017-01-31 10:08:23"
66219,16,480,22,480,23,"2017-01-31 10:08:23"
66220,14,360,20,360,21,"2017-01-31 10:08:23"
66221,47,23,720,24,720,"2017-01-31 10:08:23"
66222,34,572,487,572,488,"2017-01-31 10:08:24"
66223,12,240,21,240,22,"2017-01-31 10:08:24"
66224,45,23,561,24,561,"2017-01-31 10:08:24"
66225,4,20,88,21,87,"2017-01-31 10:08:24"
66226,22,247,787,247,786,"2017-01-31 10:08:24"
66227,44,21,482,22,483,"2017-01-31 10:08:25"
66228,11,180,22,180,23,"2017-01-31 10:08:25"
66229,23,300,784,300,783,"2017-01-31 10:08:25"
66230,21,180,784,180,783,"2017-01-31 10:08:25"
66231,20,120,784,120,783,"2017-01-31 10:08:26"
66232,2,60,784,60,783,"2017-01-31 10:08:26"
66233,31,565,240,564,240,"2017-01-31 10:08:26"
66234,32,564,320,563,320,"2017-01-31 10:08:26"
66235,28,6,784,6,783,"2017-01-31 10:08:26"
66236,40,23,160,24,160,"2017-01-31 10:08:27"
66237,24,360,783,360,782,"2017-01-31 10:08:27"
66238,25,420,783,420,782,"2017-01-31 10:08:27"
66239,43,23,400,24,400,"2017-01-31 10:08:27"
66240,37,573,729,572,728,"2017-01-31 10:08:27"
66241,46,16,646,17,646,"2017-01-31 10:08:27"
66242,48,15,804,15,805,"2017-01-31 10:08:27"
66243,42,22,324,23,324,"2017-01-31 10:08:27"
66244,33,573,408,573,409,"2017-01-31 10:08:28"
66245,18,12,22,12,23,"2017-01-31 10:08:28"
66246,30,565,160,564,160,"2017-01-31 10:08:28"
66247,16,480,23,480,24,"2017-01-31 10:08:28"
66248,14,360,21,360,22,"2017-01-31 10:08:28"
66249,47,24,720,25,720,"2017-01-31 10:08:28"
66250,34,572,488,572,489,"2017-01-31 10:08:28"
66251,12,240,22,240,23,"2017-01-31 10:08:28"
66252,45,24,561,25,561,"2017-01-31 10:08:29"
66253,4,21,87,22,87,"2017-01-31 10:08:29"
66254,22,247,786,247,785,"2017-01-31 10:08:29"
66255,44,22,483,23,484,"2017-01-31 10:08:29"
66256,11,180,23,180,24,"2017-01-31 10:08:29"
66257,23,300,783,300,782,"2017-01-31 10:08:29"
66258,21,180,783,180,782,"2017-01-31 10:08:29"
66259,20,120,783,120,782,"2017-01-31 10:08:29"
66260,2,60,783,60,782,"2017-01-31 10:08:30"
66261,31,564,240,563,240,"2017-01-31 10:08:30"
66262,32,563,320,562,320,"2017-01-31 10:08:30"
66263,28,6,783,6,782,"2017-01-31 10:08:30"
66264,40,24,160,25,160,"2017-01-31 10:08:30"
66265,24,360,782,360,781,"2017-01-31 10:08:30"
66266,25,420,782,420,781,"2017-01-31 10:08:30"
66267,43,24,400,25,400,"2017-01-31 10:08:30"
66268,37,572,728,571,728,"2017-01-31 10:08:31"
66269,30,564,160,563,160,"2017-01-31 10:08:31"
66270,18,12,23,13,24,"2017-01-31 10:08:31"
66271,33,573,409,572,410,"2017-01-31 10:08:31"
66272,32,562,320,561,320,"2017-01-31 10:08:31"
66273,40,25,160,26,160,"2017-01-31 10:08:31"
66274,28,6,782,6,781,"2017-01-31 10:08:31"
66275,24,360,781,360,780,"2017-01-31 10:08:31"
66276,25,420,781,420,780,"2017-01-31 10:08:31"
66277,43,25,400,26,400,"2017-01-31 10:08:32"
66278,16,480,24,480,25,"2017-01-31 10:08:32"
66279,46,17,646,18,646,"2017-01-31 10:08:32"
66280,48,15,805,15,804,"2017-01-31 10:08:32"
66281,42,23,324,24,324,"2017-01-31 10:08:32"
66282,31,563,240,562,240,"2017-01-31 10:08:32"
66283,18,13,24,13,25,"2017-01-31 10:08:32"
66284,30,563,160,562,160,"2017-01-31 10:08:32"
66285,37,571,728,571,729,"2017-01-31 10:08:32"
66286,14,360,22,360,23,"2017-01-31 10:08:33"
66287,47,25,720,26,720,"2017-01-31 10:08:33"
66288,34,572,489,571,490,"2017-01-31 10:08:33"
66289,12,240,23,240,24,"2017-01-31 10:08:33"
66290,45,25,561,26,561,"2017-01-31 10:08:33"
66291,4,22,87,23,86,"2017-01-31 10:08:33"
66292,22,247,785,247,784,"2017-01-31 10:08:33"
66293,44,23,484,23,485,"2017-01-31 10:08:33"
66294,11,180,24,180,25,"2017-01-31 10:08:34"
66295,23,300,782,300,781,"2017-01-31 10:08:34"
66296,21,180,782,180,781,"2017-01-31 10:08:34"
66297,20,120,782,120,781,"2017-01-31 10:08:34"
66298,2,60,782,60,781,"2017-01-31 10:08:34"
66299,33,572,410,571,410,"2017-01-31 10:08:34"
66300,32,561,320,560,320,"2017-01-31 10:08:34"
66301,40,26,160,27,160,"2017-01-31 10:08:35"
66302,28,6,781,6,780,"2017-01-31 10:08:35"
66303,24,360,780,360,779,"2017-01-31 10:08:35"
66304,25,420,780,420,779,"2017-01-31 10:08:35"
66305,43,26,400,27,400,"2017-01-31 10:08:35"
66306,16,480,25,480,26,"2017-01-31 10:08:35"
66307,46,18,646,19,646,"2017-01-31 10:08:36"
66308,48,15,804,15,805,"2017-01-31 10:08:36"
66309,42,24,324,25,324,"2017-01-31 10:08:36"
66310,22,247,784,247,783,"2017-01-31 10:08:36"
66311,4,23,86,24,86,"2017-01-31 10:08:36"
66312,45,26,561,27,561,"2017-01-31 10:08:36"
66313,12,240,24,240,25,"2017-01-31 10:08:37"
66314,34,571,490,570,489,"2017-01-31 10:08:37"
66315,47,26,720,27,720,"2017-01-31 10:08:37"
66316,14,360,23,360,24,"2017-01-31 10:08:37"
66317,44,23,485,24,486,"2017-01-31 10:08:37"
66318,31,562,240,561,240,"2017-01-31 10:08:37"
66319,18,13,25,14,26,"2017-01-31 10:08:37"
66320,30,562,160,561,160,"2017-01-31 10:08:38"
66321,37,571,729,570,730,"2017-01-31 10:08:38"
66322,16,480,26,480,27,"2017-01-31 10:08:38"
66323,47,27,720,28,720,"2017-01-31 10:08:38"
66324,34,570,489,569,489,"2017-01-31 10:08:38"
66325,12,240,25,240,26,"2017-01-31 10:08:38"
66326,45,27,561,28,561,"2017-01-31 10:08:38"
66327,4,24,86,25,86,"2017-01-31 10:08:39"
66328,22,247,783,247,782,"2017-01-31 10:08:39"
66329,42,25,324,26,324,"2017-01-31 10:08:39"
66330,11,180,25,180,26,"2017-01-31 10:08:39"
66331,23,300,781,300,780,"2017-01-31 10:08:39"
66332,21,180,781,180,780,"2017-01-31 10:08:39"
66333,20,120,781,120,780,"2017-01-31 10:08:39"
66334,2,60,781,60,780,"2017-01-31 10:08:39"
66335,33,571,410,570,411,"2017-01-31 10:08:40"
66336,32,560,320,559,320,"2017-01-31 10:08:40"
66337,40,27,160,28,160,"2017-01-31 10:08:40"
66338,28,6,780,6,779,"2017-01-31 10:08:40"
66339,24,360,779,360,778,"2017-01-31 10:08:40"
66340,25,420,779,420,778,"2017-01-31 10:08:40"
66341,43,27,400,28,400,"2017-01-31 10:08:40"
66342,14,360,24,360,25,"2017-01-31 10:08:40"
66343,44,24,486,25,487,"2017-01-31 10:08:40"
66344,31,561,240,560,240,"2017-01-31 10:08:41"
66345,18,14,26,14,27,"2017-01-31 10:08:41"
66346,30,561,160,560,160,"2017-01-31 10:08:41"
66347,37,570,730,570,731,"2017-01-31 10:08:41"
66348,16,480,27,480,28,"2017-01-31 10:08:41"
66349,47,28,720,29,720,"2017-01-31 10:08:41"
66350,34,569,489,568,489,"2017-01-31 10:08:41"
66351,12,240,26,240,27,"2017-01-31 10:08:42"
66352,45,28,561,29,561,"2017-01-31 10:08:42"
66353,4,25,86,26,87,"2017-01-31 10:08:42"
66354,22,247,782,247,781,"2017-01-31 10:08:42"
66355,42,26,324,27,325,"2017-01-31 10:08:42"
66356,11,180,26,180,27,"2017-01-31 10:08:42"
66357,14,360,25,360,26,"2017-01-31 10:08:43"
66358,43,28,400,29,400,"2017-01-31 10:08:43"
66359,25,420,778,420,777,"2017-01-31 10:08:43"
66360,24,360,778,360,777,"2017-01-31 10:08:43"
66361,28,6,779,6,778,"2017-01-31 10:08:43"
66362,40,28,160,29,160,"2017-01-31 10:08:43"
66363,32,559,320,558,320,"2017-01-31 10:08:44"
66364,33,570,411,569,411,"2017-01-31 10:08:44"
66365,30,560,160,559,160,"2017-01-31 10:08:44"
66366,37,570,731,570,732,"2017-01-31 10:08:44"
66367,16,480,28,480,29,"2017-01-31 10:08:44"
66368,43,29,400,30,400,"2017-01-31 10:08:44"
66369,25,420,777,420,776,"2017-01-31 10:08:45"
66370,24,360,777,360,776,"2017-01-31 10:08:45"
66371,28,6,778,6,777,"2017-01-31 10:08:45"
66372,40,29,160,30,160,"2017-01-31 10:08:45"
66373,32,558,320,557,320,"2017-01-31 10:08:45"
66374,18,14,27,14,28,"2017-01-31 10:08:46"
66375,30,559,160,559,159,"2017-01-31 10:08:46"
66376,40,30,160,31,160,"2017-01-31 10:08:46"
66377,32,557,320,556,320,"2017-01-31 10:08:46"
66378,31,560,240,559,240,"2017-01-31 10:08:46"
66379,2,60,780,60,779,"2017-01-31 10:08:47"
66380,20,120,780,120,779,"2017-01-31 10:08:47"
66381,21,180,780,180,779,"2017-01-31 10:08:47"
66382,23,300,780,300,779,"2017-01-31 10:08:47"
66383,44,25,487,26,488,"2017-01-31 10:08:48"
66384,42,27,325,28,325,"2017-01-31 10:08:48"
66385,22,247,781,247,780,"2017-01-31 10:08:48"
66386,4,26,87,27,87,"2017-01-31 10:08:48"
66387,45,29,561,30,561,"2017-01-31 10:08:48"
66388,12,240,27,240,28,"2017-01-31 10:08:48"
66389,34,568,489,567,489,"2017-01-31 10:08:49"
66390,47,29,720,30,720,"2017-01-31 10:08:49"
66391,14,360,26,360,27,"2017-01-31 10:08:49"
66392,37,570,732,569,733,"2017-01-31 10:08:49"
66393,33,569,411,568,411,"2017-01-31 10:08:50"
66394,28,6,777,6,776,"2017-01-31 10:08:50"
66395,24,360,776,360,775,"2017-01-31 10:08:50"
66396,25,420,776,420,775,"2017-01-31 10:08:50"
66397,43,30,400,31,400,"2017-01-31 10:08:50"
66398,11,180,27,180,28,"2017-01-31 10:08:51"
66399,47,30,720,31,720,"2017-01-31 10:08:51"
66400,34,567,489,566,489,"2017-01-31 10:08:52"
66401,12,240,28,240,29,"2017-01-31 10:08:52"
66402,45,30,561,31,561,"2017-01-31 10:08:52"
66403,4,27,87,28,87,"2017-01-31 10:08:52"
66404,22,247,780,247,779,"2017-01-31 10:08:52"
66405,42,28,325,29,325,"2017-01-31 10:08:53"
66406,44,26,488,27,489,"2017-01-31 10:08:53"
66407,23,300,779,300,778,"2017-01-31 10:08:53"
66408,21,180,779,180,778,"2017-01-31 10:08:53"
66409,20,120,779,120,778,"2017-01-31 10:08:53"
66410,2,60,779,60,778,"2017-01-31 10:08:53"
66411,31,559,240,558,240,"2017-01-31 10:08:53"
66412,32,556,320,555,320,"2017-01-31 10:08:53"
66413,40,31,160,32,160,"2017-01-31 10:08:53"
66414,30,559,159,558,158,"2017-01-31 10:08:54"
66415,18,14,28,15,29,"2017-01-31 10:08:54"
66416,16,480,29,480,30,"2017-01-31 10:08:54"
66417,28,6,776,6,775,"2017-01-31 10:08:54"
66418,24,360,775,360,774,"2017-01-31 10:08:54"
66419,25,420,775,420,774,"2017-01-31 10:08:54"
66420,33,568,411,567,411,"2017-01-31 10:08:54"
66421,16,480,30,480,31,"2017-01-31 10:08:55"
